<<<<<<< HEAD
1743088714280767 1291
1743088714281393 1291
1743088714282018 1291
1743088714282642 1822
1743088714283267 2047
1743088714283893 2047
1743088714284517 2047
1743088714285143 0
1743088714285767 0
1743088714286392 0
1743088714287019 0
1743088714287642 771
1743088714288268 1192
1743088714288893 1291
1743088714289517 1291
1743088714290142 1291
1743088714290768 1291
1743088714291392 1595
1743088714292024 2047
1743088714292642 2047
1743088714293268 2047
1743088714293893 0
1743088714294517 0
1743088714295143 0
1743088714295769 0
1743088714296391 695
1743088714297018 1094
1743088714297642 1291
1743088714298267 1291
1743088714298893 1291
1743088714299517 1291
1743088714300142 1291
1743088714300768 2047
1743088714301392 2047
1743088714302017 2047
1743088714302643 0
1743088714303267 0
1743088714303893 0
1743088714304517 0
1743088714305142 507
1743088714305768 1020
1743088714306392 1291
1743088714307017 1291
1743088714307643 1291
1743088714308267 1291
1743088714308892 1291
1743088714309518 1985
1743088714310142 2047
1743088714310768 2047
1743088714311392 2047
1743088714312022 0
1743088714312643 0
1743088714313267 0
1743088714313893 421
1743088714314518 877
1743088714315142 1291
1743088714315768 1291
1743088714316391 1291
1743088714317018 1291
1743088714317643 1291
1743088714318267 1819
1743088714318892 2047
1743088714319518 2047
1743088714320142 2047
1743088714320767 0
1743088714321396 0
1743088714322015 0
1743088714322643 0
1743088714323267 814
1743088714323893 1214
1743088714324517 1291
1743088714325142 1291
1743088714325768 1291
1743088714326393 1291
1743088714327017 1712
1743088714327642 2047
1743088714328269 2047
1743088714328891 2047
1743088714329518 0
1743088714330142 0
1743088714330767 0
1743088714331393 0
1743088714332022 695
1743088714332643 1135
1743088714333268 1291
1743088714333892 1291
1743088714334518 1291
1743088714335142 1291
1743088714335768 1291
1743088714336392 2047
1743088714337017 2047
1743088714337643 2047
1743088714338269 0
1743088714338892 0
1743088714339518 0
1743088714340143 0
1743088714340767 586
1743088714341393 1020
1743088714342017 1291
1743088714342643 1291
1743088714343268 1291
1743088714343893 1291
1743088714344517 1291
1743088714345143 1984
1743088714345767 2047
1743088714346393 2047
1743088714347017 2047
1743088714347643 0
1743088714348268 0
1743088714348892 0
1743088714349518 403
1743088714350143 923
1743088714350767 1291
1743088714351392 1291
1743088714352022 1291
1743088714352642 1291
1743088714353268 1291
1743088714353892 1885
1743088714354517 2047
1743088714355143 2047
1743088714355768 2047
1743088714356392 0
1743088714357018 0
1743088714357642 0
1743088714358268 0
1743088714358893 794
1743088714359517 1263
1743088714360143 1291
1743088714360767 1291
1743088714361393 1291
1743088714362018 1291
1743088714362642 1679
1743088714363268 2047
1743088714363893 2047
1743088714364517 2047
1743088714365143 0
1743088714365767 0
1743088714366393 0
1743088714367018 0
1743088714367642 693
1743088714368267 1116
1743088714368893 1291
1743088714369517 1291
1743088714370142 1291
1743088714370768 1291
1743088714371392 1291
1743088714372023 2047
1743088714372642 2047
1743088714373267 2047
1743088714373893 0
1743088714374517 0
1743088714375142 0
1743088714375768 0
1743088714376392 608
1743088714377018 1019
1743088714377642 1291
1743088714378267 1291
1743088714378893 1291
1743088714379517 1291
1743088714380143 1291
1743088714380768 1983
1743088714381392 2047
1743088714382018 2047
1743088714382643 2047
1743088714383268 0
1743088714383894 0
1743088714384517 0
1743088714385143 388
1743088714385768 940
1743088714386392 1291
1743088714387017 1291
1743088714387643 1291
1743088714388268 1291
1743088714388892 1291
1743088714389517 1898
1743088714390142 2047
1743088714390769 2047
1743088714391392 2047
1743088714392023 0
1743088714392643 0
1743088714393267 0
1743088714393893 3
1743088714394518 797
1743088714395142 1262
1743088714395769 1291
1743088714396391 1291
1743088714397018 1291
1743088714397643 1291
1743088714398267 1680
1743088714398893 2047
1743088714399518 2047
1743088714400142 2047
1743088714400767 0
1743088714401394 0
1743088714402017 0
1743088714402643 0
1743088714403267 691
1743088714403893 1120
1743088714404518 1291
1743088714405142 1291
1743088714405767 1291
1743088714406393 1291
1743088714407017 1292
1743088714407643 2047
1743088714408268 2047
1743088714408892 2047
1743088714409518 0
1743088714410142 0
1743088714410767 0
1743088714411393 0
1743088714412021 608
1743088714412642 1016
1743088714413268 1291
1743088714413892 1291
1743088714414518 1291
1743088714415142 1291
1743088714415769 1291
1743088714416392 1980
1743088714417017 2047
1743088714417643 2047
1743088714418268 2047
1743088714418892 0
1743088714419518 0
1743088714420142 0
1743088714420768 389
1743088714421393 940
1743088714422017 1291
1743088714422642 1291
1743088714423268 1291
1743088714423893 1291
1743088714424517 1291
1743088714425143 1898
1743088714425767 2047
1743088714426393 2047
1743088714427017 2047
1743088714427642 0
1743088714428268 0
1743088714428892 0
1743088714429518 7
1743088714430143 796
1743088714430767 1262
1743088714431392 1291
1743088714432022 1291
1743088714432643 1291
1743088714433268 1291
1743088714433892 1684
1743088714434518 2047
1743088714435143 2047
1743088714435768 2047
1743088714436391 0
1743088714437018 0
1743088714437642 0
1743088714438267 0
1743088714438892 689
1743088714439517 1117
1743088714440143 1291
1743088714440767 1291
1743088714441392 1291
1743088714442018 1291
1743088714442642 1298
1743088714443267 2047
1743088714443893 2047
1743088714444517 2047
1743088714445143 0
1743088714445767 0
1743088714446393 0
1743088714447018 0
1743088714447642 609
1743088714448268 1015
1743088714448893 1291
1743088714449517 1291
1743088714450143 1291
1743088714450767 1291
1743088714451392 1291
1743088714452023 1978
1743088714452642 2047
1743088714453268 2047
1743088714453893 2047
1743088714454517 0
1743088714455142 0
1743088714455771 0
1743088714456390 378
1743088714457018 940
1743088714457642 1291
1743088714458267 1291
1743088714458893 1291
1743088714459517 1291
1743088714460142 1291
1743088714460768 1898
1743088714461392 2047
1743088714462018 2047
1743088714462645 2047
1743088714463265 0
1743088714463894 0
1743088714464516 0
1743088714465143 0
1743088714465768 801
1743088714466392 1263
1743088714467018 1291
1743088714467643 1291
1743088714468267 1291
1743088714468893 1291
1743088714469517 1678
1743088714470143 2047
1743088714470768 2047
1743088714471392 2047
1743088714472022 0
1743088714472643 0
1743088714473267 0
1743088714473892 0
1743088714474518 741
1743088714475142 1130
1743088714475769 1291
1743088714476391 1291
1743088714477017 1291
1743088714477643 1291
1743088714478267 1291
1743088714478893 2047
1743088714479518 2047
1743088714480142 2047
1743088714480768 0
1743088714481392 0
1743088714482018 0
1743088714482643 0
1743088714483267 608
1743088714483894 1045
1743088714484517 1291
1743088714485142 1291
1743088714485768 1291
1743088714486393 1291
1743088714487017 1291
1743088714487643 2003
1743088714488267 2047
1743088714488892 2047
1743088714489518 2047
1743088714490142 0
1743088714490767 0
1743088714491393 0
1743088714492022 483
1743088714492643 939
1743088714493269 1291
1743088714493891 1291
1743088714494518 1291
1743088714495142 1291
1743088714495769 1291
1743088714496393 1897
1743088714497017 2047
1743088714497643 2047
1743088714498268 2047
1743088714498892 0
1743088714499518 0
1743088714500142 0
1743088714500768 0
1743088714501393 859
1743088714502017 1259
1743088714502643 1291
1743088714503268 1291
1743088714503893 1291
1743088714504517 1291
1743088714505143 1800
1743088714505768 2047
1743088714506393 2047
1743088714507017 2047
1743088714507642 -1
1743088714508269 0
1743088714508892 0
1743088714509517 0
1743088714510143 715
1743088714510767 1182
1743088714511393 1291
1743088714512022 1291
1743088714512642 1291
1743088714513268 1291
1743088714513892 1291
1743088714514518 2047
1743088714515143 2047
1743088714515768 2047
1743088714516392 0
1743088714517018 0
1743088714517642 0
1743088714518268 0
1743088714518892 605
1743088714519518 1024
1743088714520143 1291
1743088714520767 1291
1743088714521392 1291
1743088714522018 1291
1743088714522642 1291
1743088714523267 1997
1743088714523894 2047
1743088714524516 2047
1743088714525143 2047
1743088714525767 0
1743088714526393 0
1743088714527018 0
1743088714527642 510
1743088714528268 983
1743088714528893 1291
1743088714529517 1291
1743088714530143 1291
1743088714530767 1290
1743088714531393 1291
1743088714532023 1941
1743088714532642 2047
1743088714533268 2047
1743088714533893 2047
1743088714534517 0
1743088714535143 0
1743088714535768 0
1743088714536392 30
1743088714537018 859
1743088714537642 1288
1743088714538268 1291
1743088714538893 1291
1743088714539517 1291
1743088714540142 1291
1743088714540768 1800
1743088714541392 2047
1743088714542018 2047
1743088714542642 2047
1743088714543267 0
1743088714543894 0
1743088714544516 0
1743088714545142 0
1743088714545768 765
1743088714546392 1181
1743088714547018 1291
1743088714547643 1291
1743088714548268 1291
1743088714548893 1290
1743088714549517 1454
1743088714550142 2047
1743088714550768 2047
1743088714551392 2047
1743088714552022 0
1743088714552643 0
1743088714553267 0
1743088714553892 0
1743088714554517 624
1743088714555143 1101
1743088714555769 1291
1743088714556391 1291
1743088714557017 1291
1743088714557643 1291
1743088714558267 1291
1743088714558893 2047
1743088714559518 2047
1743088714560142 2047
1743088714560768 2047
1743088714561392 0
1743088714562017 0
1743088714562643 0
1743088714563267 507
1743088714563894 958
1743088714564518 1291
1743088714565142 1291
1743088714565768 1291
1743088714566393 1291
1743088714567017 1291
1743088714567643 1920
1743088714568267 2047
1743088714568893 2047
1743088714569518 2047
1743088714570142 0
1743088714570767 0
1743088714571393 0
1743088714572022 220
1743088714572642 855
1743088714573267 1268
1743088714573892 1291
1743088714574518 1291
1743088714575142 1291
1743088714575768 1291
1743088714576393 1853
1743088714577017 2047
1743088714577642 2047
1743088714578268 2047
1743088714578892 0
1743088714579518 0
1743088714580142 0
1743088714580767 0
1743088714581393 778
1743088714582017 1219
1743088714582643 1291
1743088714583268 1291
1743088714583893 1291
1743088714584517 1291
1743088714585142 1510
1743088714585768 2047
1743088714586393 2047
1743088714587017 2047
1743088714587643 0
1743088714588268 0
1743088714588892 0
1743088714589517 0
1743088714590143 662
1743088714590767 1101
1743088714591393 1291
1743088714592022 1291
1743088714592642 1291
1743088714593268 1291
1743088714593892 1290
1743088714594517 2047
1743088714595143 2047
1743088714595768 2047
1743088714596392 2047
1743088714597018 0
1743088714597642 -1
1743088714598268 0
1743088714598892 535
1743088714599518 1004
1743088714600143 1291
1743088714600767 1291
1743088714601393 1291
1743088714602018 1291
1743088714602642 1291
1743088714603268 1979
1743088714603893 2047
1743088714604517 2047
1743088714605143 2047
1743088714605767 0
1743088714606393 0
1743088714607018 0
1743088714607642 234
1743088714608267 875
1743088714608893 1291
1743088714609517 1291
1743088714610143 1291
1743088714610767 1291
1743088714611392 1291
1743088714612023 1821
1743088714612642 2047
1743088714613267 2047
1743088714613893 2047
1743088714614517 0
1743088714615143 0
1743088714615768 0
1743088714616391 0
1743088714617018 770
1743088714617642 1192
1743088714618267 1291
1743088714618893 1291
1743088714619517 1291
1743088714620143 1291
1743088714620768 1648
1743088714621392 2047
1743088714622018 2047
1743088714622642 2047
1743088714623268 0
1743088714623893 0
1743088714624517 0
1743088714625142 0
1743088714625768 695
1743088714626392 1142
1743088714627017 1291
1743088714627643 1291
1743088714628268 1291
1743088714628893 1291
1743088714629517 1291
1743088714630142 2047
1743088714630768 2047
1743088714631392 2047
1743088714632022 0
1743088714632643 0
1743088714633267 0
1743088714633892 0
1743088714634517 538
1743088714635143 1020
1743088714635769 1291
1743088714636391 1291
1743088714637018 1291
1743088714637643 1291
1743088714638267 1291
1743088714638893 1985
1743088714639518 2047
1743088714640142 2047
1743088714640768 2047
1743088714641392 0
1743088714642018 0
1743088714642643 0
1743088714643267 422
1743088714643893 899
1743088714644517 1291
1743088714645142 1291
1743088714645768 1291
1743088714646392 1291
1743088714647017 1291
1743088714647643 1871
1743088714648267 2047
1743088714648892 2047
1743088714649518 2047
1743088714650142 0
1743088714650768 0
1743088714651393 0
1743088714652021 0
1743088714652643 794
1743088714653267 1263
1743088714653893 1291
1743088714654518 1291
1743088714655142 1291
1743088714655768 1291
1743088714656393 1678
1743088714657017 2047
1743088714657642 2047
1743088714658267 2047
1743088714658892 0
1743088714659518 0
1743088714660142 0
1743088714660767 0
1743088714661393 692
1743088714662017 1117
1743088714662642 1291
1743088714663268 1291
1743088714663893 1291
1743088714664517 1291
1743088714665142 1294
1743088714665767 2047
1743088714666393 2047
1743088714667017 2047
1743088714667642 0
1743088714668268 0
1743088714668892 0
1743088714669518 0
1743088714670143 608
1743088714670767 1016
1743088714671393 1291
1743088714672021 1291
1743088714672643 1291
1743088714673268 1291
1743088714673892 1291
1743088714674518 1980
1743088714675143 2047
1743088714675768 2047
1743088714676392 2047
1743088714677017 0
1743088714677643 0
1743088714678268 0
1743088714678892 393
1743088714679517 940
1743088714680143 1291
1743088714680767 1291
1743088714681392 1291
1743088714682018 1291
1743088714682642 1291
1743088714683268 1898
1743088714683893 2047
1743088714684517 2047
1743088714685143 2047
1743088714685767 0
1743088714686393 0
1743088714687018 0
1743088714687642 3
1743088714688268 797
1743088714688892 1263
1743088714689518 1291
1743088714690143 1291
1743088714690767 1291
1743088714691393 1291
1743088714692024 1683
1743088714692642 2047
1743088714693267 2047
1743088714693893 2047
1743088714694517 0
1743088714695143 0
1743088714695768 0
1743088714696391 0
1743088714697018 690
1743088714697642 1121
1743088714698269 1291
1743088714698893 1291
1743088714699517 1291
1743088714700143 1291
1743088714700768 1296
1743088714701392 2047
1743088714702018 2047
1743088714702641 2047
1743088714703268 0
1743088714703894 0
1743088714704517 0
